3.770344332496722295e-01
3.759947995694615797e-01
3.713656559301134474e-01
3.513709917399225890e-01
3.500087130552499981e-01
3.496516392368027026e-01
3.309996543911631894e-01
3.290052171662284364e-01
3.277008161867385194e-01
3.276630284371558899e-01
3.048992958480356008e-01
3.033460646944424743e-01
2.855967088134905296e-01
2.807375676450371560e-01
2.781252033553605063e-01
2.557392863286145901e-01
2.502423366308809682e-01
2.496343695072359981e-01
2.485741873163044291e-01
2.340386906312947324e-01
2.283893275333367945e-01
2.199135135275052666e-01
1.986289540434341416e-01
1.985689653838675905e-01
