2.001399623557504337e-01
-2.336916998838214077e-01
3.149516084920839787e-01
2.630287773365884707e-01
2.020541303626563479e-01
3.266542810913167227e-01
3.405098279725586319e-01
3.073302647366182860e-01
2.251971747763095166e-01
2.463163877696203374e-01
2.555659380338368147e-01
3.023625322779028290e-01
3.736870155887020983e-01
-2.522419095675481615e-01
2.521693803010361390e-01
-2.641703529302385500e-01
3.756765682264882056e-01
3.083054813512677850e-01
2.022238914542117405e-01
2.364834858512004090e-01
-2.640975505355328545e-01
3.296380476982918584e-01
3.586777667023725025e-01
2.111193700566112164e-01
