3.536001517241532579e-03
1.849381592870740334e-03
-1.223053906119124512e-02
-6.399225168289998612e-04
-4.927313613858161911e-01
2.390787172279521672e-02
-5.796133219643764302e-03
-5.340465122679023159e-03
-5.276765788493666945e-04
-1.889412986138190457e-03
-1.153158494924164633e-03
3.496894180795515235e-03
-5.947850650291106956e-04
-9.729522827946740504e-02
-2.286428209131868838e-02
1.175131294536460244e-02
-2.296329476262637392e-02
9.845860516199669496e-04
-9.057632511723025422e-04
-4.698987905715665270e-02
-1.693493413143452517e-02
-1.123414376278221785e-02
-1.936525842173551504e-01
4.556659549886841153e-03
