M,Id,Max_Advantage,Gamma_value,Mean_sqz,Adjacency_Matrix
6,10,1.5399889165742802,0.2631578947368421,(0.6128741987761257+0j),[0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0]
6,11,1.6251239821035555,0.2631578947368421,(0.6283260139136045+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0]
6,12,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,13,1.677399815952337,0.2631578947368421,(0.5780488104934717+0j),[0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0]
6,14,1.4426141155951608,0.2631578947368421,(0.6489540891412406+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0]
6,15,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,16,1.5339436155960064,0.2631578947368421,(0.6178872996862993+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0]
6,17,1.5399889165742835,0.2631578947368421,(0.6128741987761243+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0]
6,18,1.5731163163358826,0.2631578947368421,(0.5774504703159248+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0]
6,19,1.4650550094783568,0.2631578947368421,(0.6260948052670218+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0]
6,20,1.5339436155960064,0.2631578947368421,(0.6178872996862992+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0]
6,21,1.5784991491493057,0.2631578947368421,(0.6200096098658592+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0]
6,22,1.4974959288740772,0.2631578947368421,(0.5836849082965061+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]
6,23,1.4426141155951608,0.2631578947368421,(0.6489540891412398+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0]
6,24,1.558504723338159,0.2631578947368421,(0.6254325771842506+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0]
6,25,1.4452300914075094,0.2631578947368421,(0.6699939041842533+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0]
6,26,1.4825693089512453,0.2631578947368421,(0.6075923024063473+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,27,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,28,1.4452300914075065,0.2631578947368421,(0.6699939041842558+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0]
6,29,1.5229364051785346,0.2631578947368421,(0.6274554707471091+0j),[0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0]
6,30,1.57311631633588,0.2631578947368421,(0.5774504703159276+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]
6,31,1.4426141155951642,0.2631578947368421,(0.6489540891412378+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
6,32,1.4452300914075067,0.2631578947368421,(0.669993904184256+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0]
6,33,1.6773998159523347,0.2631578947368421,(0.5780488104934731+0j),[0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0]
6,34,1.57311631633588,0.2631578947368421,(0.5774504703159276+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]
6,35,1.4974959288740752,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6,36,1.5731163163358812,0.2631578947368421,(0.5774504703159261+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
6,37,1.7287611908789402,0.2631578947368421,(0.578307527980904+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0]
6,38,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,39,1.4974959288740763,0.2631578947368421,(0.5836849082965073+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,40,1.5940122163098411,0.2631578947368421,(0.6101591452962214+0j),[0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0]
6,41,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,42,1.4974959288740763,0.2631578947368421,(0.5836849082965073+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,43,1.4974959288740752,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6,44,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,45,1.6773998159523342,0.2631578947368421,(0.5780488104934735+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0]
6,46,1.4650550094783579,0.2631578947368421,(0.62609480526702+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0]
6,47,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,48,1.5339436155960078,0.2631578947368421,(0.6178872996862987+0j),[0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0]
6,49,1.5339436155960064,0.2631578947368421,(0.6178872996862993+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0]
6,50,1.5731163163358806,0.2631578947368421,(0.5774504703159271+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
6,51,1.4426141155951642,0.2631578947368421,(0.6489540891412378+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
6,52,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,53,1.465055009478358,0.2631578947368421,(0.6260948052670214+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0]
6,54,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,55,1.5339436155960084,0.2631578947368421,(0.6178872996862973+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0]
6,56,1.4974959288740763,0.2631578947368421,(0.5836849082965073+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,57,1.4974959288740772,0.2631578947368421,(0.5836849082965061+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]
6,58,1.4650550094783568,0.2631578947368421,(0.6260948052670218+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0]
6,59,1.4650550094783592,0.2631578947368421,(0.6260948052670225+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
6,60,1.7162309724166693,0.2631578947368421,(0.5459614493542758+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0]
6,61,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,62,1.5731163163358826,0.2631578947368421,(0.5774504703159248+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0]
6,63,1.4426141155951608,0.2631578947368421,(0.6489540891412385+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,64,1.4825693089512453,0.2631578947368421,(0.6075923024063473+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,65,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,66,1.5339436155960058,0.2631578947368421,(0.6178872996863+0j),[0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0]
6,67,1.4650550094783592,0.2631578947368421,(0.6260948052670225+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
6,68,1.57311631633588,0.2631578947368421,(0.5774504703159276+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
6,69,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,70,1.4650550094783594,0.2631578947368421,(0.6260948052670207+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0]
6,71,1.4426141155951608,0.2631578947368421,(0.6489540891412385+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,72,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,73,1.5399889165742833,0.2631578947368421,(0.6128741987761243+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0]
6,74,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,75,1.497495928874075,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,76,1.5940122163098365,0.2631578947368421,(0.6101591452962246+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0]
6,77,1.5731163163358794,0.2631578947368421,(0.577450470315928+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0]
6,78,1.4974959288740763,0.2631578947368421,(0.5836849082965073+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,79,1.7162309724166702,0.2631578947368421,(0.5459614493542746+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0]
6,80,1.5731163163358823,0.2631578947368421,(0.5774504703159248+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
6,81,1.497495928874075,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,82,1.497495928874077,0.2631578947368421,(0.5836849082965075+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,83,1.497495928874075,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,84,1.53394361559601,0.2631578947368421,(0.6178872996862975+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0]
6,85,1.497495928874075,0.2631578947368421,(0.5836849082965079+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,86,1.6117313961994133,0.2631578947368421,(0.6048520576864287+0j),[0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0]
6,87,1.46604785384444,0.2631578947368421,(0.6245093516410994+0j),[0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0]
6,88,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,89,1.5731163163358794,0.2631578947368421,(0.577450470315928+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0]
6,90,1.53394361559601,0.2631578947368421,(0.6178872996862975+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0]
6,91,1.4426141155951642,0.2631578947368421,(0.6489540891412378+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
6,92,1.6706669957135534,0.2631578947368421,(0.5831442483019342+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0]
6,93,1.6773998159523344,0.2631578947368421,(0.5780488104934745+0j),[0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0]
6,94,1.5731163163358812,0.2631578947368421,(0.5774504703159261+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
6,95,1.5784991491493099,0.2631578947368421,(0.6200096098658571+0j),[0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0 0]
6,96,1.4426141155951608,0.2631578947368421,(0.6489540891412385+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,97,1.453859846186788,0.2631578947368421,(0.6539513750720847+0j),[0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0]
6,98,1.5293906249401368,0.2631578947368421,(0.5380320839527687+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,99,1.4825693089512453,0.2631578947368421,(0.6075923024063473+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
7,0,1.3195222660299026,0.2631578947368421,(0.7045673055191716+0j),"[0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0
 1 0 1 0 0 0 0 1 0 0 0 0]"
7,1,1.4313096556437004,0.2631578947368421,(0.6178872996862996+0j),"[0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0]"
7,2,1.4210389218357198,0.2631578947368421,(0.6274554707471115+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 1 1 0 0 1 0]"
7,3,1.4369504742327954,0.2631578947368421,(0.6128741987761243+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 1 0 1 0 0 0]"
7,4,1.348531825698599,0.2631578947368421,(0.6699939041842569+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 1 0 0]"
7,5,1.400732627287323,0.2631578947368421,(0.6512103469980974+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1
 0 0 0 0 0 0 0 1 1 0 0 0]"
7,6,1.4542274150106136,0.2631578947368421,(0.6254325771842494+0j),"[0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 0 0 0 0 1 1 0 0 0 0 1 0]"
7,7,1.3973006311915797,0.2631578947368421,(0.5836849082965079+0j),"[0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0]"
7,8,1.3973006311915814,0.2631578947368421,(0.5836849082965061+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0]"
7,9,1.318181346175386,0.2631578947368421,(0.688155594452491+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0]"
7,10,1.4270612990407936,0.2631578947368421,(0.5380320839527687+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
7,11,1.4007326272873246,0.2631578947368421,(0.6512103469980964+0j),"[0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0
 1 0 0 0 0 0 1 0 0 0 0 0]"
7,12,1.436950474232794,0.2631578947368421,(0.6128741987761249+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 0 0 0 0 1 0 0 0 0 0]"
7,13,1.3973006311915812,0.2631578947368421,(0.5836849082965075+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
7,14,1.3485318256985976,0.2631578947368421,(0.6699939041842558+0j),"[0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 1 0 1 0 0]"
7,15,1.3679567016079406,0.2631578947368421,(0.6245093516410974+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
7,16,1.487359152723363,0.2631578947368421,(0.610159145296222+0j),"[0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1
 0 0 0 0 0 0 1 0 1 0 0 0]"
7,17,1.4369504742327934,0.2631578947368421,(0.6128741987761251+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0]"
7,18,1.472884042563009,0.2631578947368421,(0.6200096098658592+0j),"[0 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1
 0 0 0 0 0 0 0 1 1 0 0 0]"
7,19,1.3670302870296767,0.2631578947368421,(0.6260948052670202+0j),"[0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0]"
7,20,1.3485318256985976,0.2631578947368421,(0.669993904184256+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 1 0 0 1 0 0]"
7,21,1.5651674080697493,0.2631578947368421,(0.5780488104934727+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1
 1 1 0 0 0 0 0 0 1 0 0 0]"
