M,Id,Max_Advantage,Gamma_value,Mean_sqz,Adjacency_Matrix
6,18,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,19,1.8711660201645723,0.2631578947368421,(0.45091843101454937+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
6,20,5.406062091456763,0.5263157894736842,(0.2484430530865918+0j),[0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0]
6,21,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,22,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,23,1.8411308017107777,0.2631578947368421,(0.4838532054887876+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0]
6,24,1.8711660201645737,0.2631578947368421,(0.45091843101454854+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
6,25,1.8711660201645723,0.2631578947368421,(0.45091843101454937+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
6,26,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,27,1.7357223864831075,0.2631578947368421,(0.47619047619047633+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,28,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,29,1.8711660201645723,0.2631578947368421,(0.45091843101454937+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
6,30,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,31,1.8411308017107757,0.2631578947368421,(0.4838532054887878+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0]
6,32,1.7448330498060844,0.2631578947368421,(0.4905955669832337+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0]
6,33,1.744833049806088,0.2631578947368421,(0.4905955669832325+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
6,34,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
6,35,1.8854951314626576,0.2631578947368421,(0.4902987351554156+0j),[0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1 0]
6,36,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6,37,1.7357223864831075,0.2631578947368421,(0.47619047619047633+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,38,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,39,1.8711660201645737,0.2631578947368421,(0.45091843101454854+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
6,40,1.7120713092686561,0.2631578947368421,(0.5092493834237032+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,41,1.7657338950877708,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
6,42,1.7657338950877708,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]
6,43,1.71207130926866,0.2631578947368421,(0.5092493834237013+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0]
6,44,1.8501592302362697,0.2631578947368421,(0.47962575974878396+0j),[0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
6,45,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,46,1.7448330498060869,0.2631578947368421,(0.4905955669832327+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0]
6,47,1.744833049806087,0.2631578947368421,(0.4905955669832312+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0]
6,48,5.346812341222771,0.5263157894736842,(0.2509074171995886+0j),[0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0 0]
6,49,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,50,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,51,1.7120713092686548,0.2631578947368421,(0.5092493834237034+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0]
6,52,1.7338239314278487,0.2631578947368421,(0.5256748590558056+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0]
6,53,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,54,1.8254916705880393,0.2631578947368421,(0.49159150740021307+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0]
6,55,5.346812341222793,0.5263157894736842,(0.2509074171995877+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0]
6,56,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,57,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,58,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,59,1.8711660201645723,0.2631578947368421,(0.45091843101454937+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
6,60,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,61,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,62,1.7120713092686561,0.2631578947368421,(0.5092493834237032+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,63,1.8711660201645708,0.2631578947368421,(0.4509184310145493+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0]
6,64,1.7657338950877708,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]
6,65,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,66,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
6,67,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6,68,1.744833049806087,0.2631578947368421,(0.4905955669832325+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
6,69,1.8501592302362726,0.2631578947368421,(0.47962575974878374+0j),[0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0]
6,70,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,71,1.7338239314278463,0.2631578947368421,(0.525674859055807+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0]
6,72,1.7479044435303115,0.2631578947368421,(0.4888719022067288+0j),[0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0]
6,73,1.8501592302362726,0.2631578947368421,(0.4796257597487832+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0]
6,74,5.406062091456765,0.5263157894736842,(0.24844305308659176+0j),[0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0]
6,75,1.8711660201645737,0.2631578947368421,(0.45091843101454854+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
6,76,1.7357223864831075,0.2631578947368421,(0.47619047619047633+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,77,1.8501592302362717,0.2631578947368421,(0.47962575974878463+0j),[0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0]
6,78,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,79,1.7120713092686561,0.2631578947368421,(0.5092493834237032+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
6,80,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,81,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,82,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
6,83,1.8711660201645723,0.2631578947368421,(0.45091843101454937+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0]
6,84,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,85,1.841130801710777,0.2631578947368421,(0.48385320548878635+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0]
6,86,1.765733895087771,0.2631578947368421,(0.45611002285476027+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
6,87,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,88,1.7657338950877712,0.2631578947368421,(0.4561100228547592+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,89,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,90,1.8254916705880393,0.2631578947368421,(0.49159150740021323+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0]
6,91,1.7479044435303093,0.2631578947368421,(0.4888719022067297+0j),[0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
6,92,1.841130801710775,0.2631578947368421,(0.48385320548878774+0j),[0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0]
6,93,1.7448330498060869,0.2631578947368421,(0.4905955669832326+0j),[0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0]
6,94,1.7844754720497817,0.2631578947368421,(0.41904761904761917+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,95,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
6,96,1.8501592302362728,0.2631578947368421,(0.4796257597487833+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0]
6,97,1.7357223864831075,0.2631578947368421,(0.47619047619047633+0j),[0 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
6,98,1.8411308017107786,0.2631578947368421,(0.48385320548878696+0j),[0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0]
6,99,1.765733895087769,0.2631578947368421,(0.45611002285475927+0j),[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
7,0,1.7459689943905363,0.2631578947368421,(0.45091843101454987+0j),"[0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 0]"
7,1,1.8766964979229683,0.2631578947368421,(0.463690386836461+0j),"[0 1 1 1 1 0 0 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 1 0]"
7,2,1.7179433891823666,0.2631578947368421,(0.48385320548878835+0j),"[0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 1 1 0 0 0]"
7,3,1.6475911810842585,0.2631578947368421,(0.45611002285475927+0j),"[0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0]"
7,4,1.6650787861011451,0.2631578947368421,(0.41904761904761917+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
7,5,1.9638556142035797,0.2631578947368421,(0.45155937324586454+0j),"[0 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 0 0 0 0 0
 0 0 0 0 0 0 1 0 1 0 0 0]"
7,6,1.799746113059765,0.2631578947368421,(0.4776246367134021+0j),"[0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0]"
7,7,1.7142926748283385,0.2631578947368421,(0.5295989988973998+0j),"[0 1 1 1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 1
 0 0 0 0 0 0 0 0 1 1 0 0]"
7,8,1.7811660240521308,0.2631578947368421,(0.48548481254535164+0j),"[0 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 0]"
7,9,1.6902416798121023,0.2631578947368421,(0.5141887117328672+0j),"[0 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 1 0 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 0 0]"
7,10,1.5796502694880823,0.2631578947368421,(0.5411555940833452+0j),"[0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 0 1 0 0 0 0 0 1 0]"
7,11,1.5975190816610574,0.2631578947368421,(0.5092493834237036+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 1 0 1 0 0]"
7,12,1.6195876993333365,0.2631578947368421,(0.47619047619047633+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
7,13,1.6178162671739176,0.2631578947368421,(0.5256748590558077+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 1 0 0 1 0 0]"
7,14,1.6650787861011451,0.2631578947368421,(0.41904761904761917+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
7,15,1.7263677385472622,0.2631578947368421,(0.47962575974878424+0j),"[0 1 1 1 1 1 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 1 0 0 0 0 0 0 0 0 0 0 0]"
7,16,1.918469108497377,0.2631578947368421,(0.42535124644081457+0j),"[0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
7,17,1.6280887812837523,0.2631578947368421,(0.4905955669832319+0j),"[0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0]"
7,18,1.7263677385472642,0.2631578947368421,(0.4796257597487834+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 0 0 0]"
7,19,1.745968994390538,0.2631578947368421,(0.45091843101454937+0j),"[0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 0 0 0]"
7,20,1.6178162671739205,0.2631578947368421,(0.5256748590558072+0j),"[0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 1 0 0 0 1 0 0]"
7,21,1.8206945416640066,0.2631578947368421,(0.4726697128949083+0j),"[0 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 1 0 0 0 0]"
