M,Clique_size,Clique_size/M,Id,Max_Advantage,Gamma_value,Mean_disp,Mean_sqz,Adjacency_Matrix
9,6,0.6666666666666666,0,7.1435421592148085,0.393939393939394,4.781667215172084,0.4114400601630837,"[0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 1 0 1 0 0 0]"
9,6,0.6666666666666666,1,5.714514198062062,0.38383838383838387,4.521237017134821,0.4558545571159994,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1
 0 0 0 0 1 0 0]"
9,6,0.6666666666666666,2,6.579506518068437,0.393939393939394,4.7334601752053835,0.42028347684701045,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1
 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0]"
9,6,0.6666666666666666,3,6.336802590285788,0.393939393939394,4.837215115867127,0.4374800044763896,"[0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1
 0 0 0 0 0 1 0]"
9,6,0.6666666666666666,4,6.027939438884111,0.38383838383838387,4.872600526632704,0.4616710063050518,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1
 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 0
 0 0 1 0 1 0 0]"
9,6,0.6666666666666666,5,6.485348692394295,0.4040404040404041,4.589219948760174,0.3999916728072648,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0]"
9,6,0.6666666666666666,6,6.215059200013092,0.393939393939394,4.533805402517923,0.41579235902550526,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0]"
9,6,0.6666666666666666,7,5.7514973521058295,0.38383838383838387,4.519364384293142,0.4537749327174245,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 1 1 0]"
9,6,0.6666666666666666,8,5.751497352105844,0.38383838383838387,4.51936438429314,0.4537749327174238,"[0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0]"
9,6,0.6666666666666666,9,6.485348692394295,0.4040404040404041,4.5892199487601735,0.3999916728072648,"[0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0]"
