M,Id,Max_Advantage,X_Index,Y_Index,Gamma_Index,C_Index
12,5,0.4084799920926662,,,0.0,8.0
12,6,0.3743873513428593,,,0.0,8.0
12,7,0.3672551846029628,,,0.0,8.0
12,8,0.4307742804192161,,,0.0,8.0
12,9,0.4276194633667368,,,0.0,8.0
12,10,0.389646267604448,,,0.0,8.0
12,11,0.4060710506645965,,,0.0,8.0
12,12,0.40375740040462094,,,0.0,8.0
12,13,0.34842650511658546,,,0.0,8.0
12,14,0.376967313245229,,,0.0,8.0
12,15,0.4103015221629496,,,0.0,8.0
12,16,0.37201886378874577,,,0.0,8.0
12,17,0.39847661923058697,,,0.0,8.0
12,18,0.42740409436911875,,,0.0,8.0
12,19,0.3979960297683142,,,0.0,8.0
12,20,0.38144828547503395,,,0.0,8.0
12,21,0.35296151084808486,,,0.0,8.0
12,22,0.38838959860025163,,,0.0,8.0
12,23,0.38174595172609416,,,0.0,8.0
12,24,0.3569130500203841,,,0.0,8.0
12,25,0.3759336031658748,,,0.0,8.0
12,26,0.3812860208661849,,,0.0,8.0
12,27,0.4106412261614007,,,0.0,8.0
12,28,0.39829478716711614,,,0.0,8.0
12,29,0.3861807604414013,,,0.0,8.0
12,30,0.4851522911434564,,,0.0,7.0
12,31,0.4058165733157305,,,0.0,8.0
12,32,0.37418339852760024,,,0.0,8.0
12,33,0.37917146038680166,,,0.0,8.0
12,34,0.4237353219936196,,,0.0,8.0
12,35,0.400440649688775,,,0.0,8.0
12,36,0.38201998582649654,,,0.0,8.0
12,37,0.3826068528316399,,,0.0,8.0
12,38,0.3972760897607552,,,0.0,8.0
12,39,0.3856001078797481,,,0.0,8.0
12,40,0.4002363293698816,,,0.0,8.0
12,41,0.3509902448359171,,,0.0,8.0
12,42,0.3895163002734666,,,0.0,8.0
12,43,0.3651341054214335,,,0.0,8.0
12,44,0.3684623734888915,,,0.0,8.0
12,45,0.3466958329654418,,,0.0,8.0
12,46,0.3631596072082339,,,0.0,8.0
12,47,0.48850624177206314,,,0.0,7.0
12,48,0.37456594133568405,,,0.0,8.0
12,49,0.3757043002289104,,,0.0,8.0
12,50,0.38341983950094016,,,0.0,8.0
12,51,0.37555357834186737,,,0.0,8.0
12,52,0.37019658677956574,,,0.0,8.0
12,53,0.36824583722050563,,,0.0,8.0
12,54,0.3644756285445044,,,0.0,8.0
12,55,0.3648784427444597,,,0.0,8.0
12,56,0.38918564048250054,,,0.0,8.0
12,57,0.40810692290307515,,,0.0,8.0
12,58,0.3621962238733888,,,0.0,8.0
12,59,0.374462130017602,,,0.0,8.0
12,60,0.40586058578842144,,,0.0,8.0
12,61,0.363592052735732,,,0.0,8.0
12,62,0.42222250029922404,,,0.0,8.0
12,63,0.3753450253317781,,,0.0,8.0
12,64,0.34806680971639375,,,0.0,8.0
12,65,0.40497015474954834,,,0.0,8.0
12,66,0.3835976584680864,,,0.0,8.0
12,67,0.36408648078578293,,,0.0,8.0
12,68,0.3725971731144343,,,0.0,8.0
12,69,0.4495203969059357,,,0.0,8.0
12,70,0.394564406369715,,,0.0,8.0
12,71,0.3674776476247416,,,0.0,8.0
12,72,0.43320152988489247,,,0.0,8.0
12,73,0.38647710898856164,,,0.0,8.0
12,74,0.3870246707214165,,,0.0,8.0
12,75,0.40034357429107587,,,0.0,8.0
12,76,0.38554580842712627,,,0.0,8.0
12,77,0.35233327020364885,,,0.0,8.0
12,78,0.35956592022079886,,,0.0,8.0
12,79,0.4070956358826317,,,0.0,8.0
12,80,0.3709210218354981,,,0.0,8.0
12,81,0.4084113266359453,,,0.0,8.0
12,82,0.34594782902255294,,,0.0,8.0
12,83,0.48116521001341317,,,0.0,7.0
12,84,0.40710917150737,,,0.0,8.0
12,85,0.38589481198014813,,,0.0,8.0
12,86,0.3771404910715924,,,0.0,8.0
12,87,0.38988298601359034,,,0.0,8.0
12,88,0.3636207761772285,,,0.0,8.0
12,89,0.38996231145226673,,,0.0,8.0
12,90,0.3695780585809466,,,0.0,8.0
12,91,0.3681058602063921,,,0.0,8.0
12,92,0.40220424349541806,,,0.0,8.0
12,93,0.37070103829805917,,,0.0,8.0
12,94,0.3872270767619766,,,0.0,8.0
12,95,0.39081534707402815,,,0.0,8.0
12,96,0.3952541318437578,,,0.0,8.0
12,97,0.3820048095747361,,,0.0,8.0
12,98,0.41481554305995644,,,0.0,8.0
12,99,0.3952893229643374,,,0.0,8.0
13,0,0.36507241900984627,,,0.0,8.0
13,1,0.35061523135373956,,,0.0,8.0
13,2,0.4006215857105738,,,0.0,8.0
13,3,0.44139668250163483,,,0.0,8.0
13,4,0.40440987923982863,,,0.0,8.0
13,5,0.38116860640716577,,,0.0,8.0
13,6,0.42898449682395706,,,0.0,8.0
13,7,0.3914263327703523,,,0.0,8.0
13,8,0.3870070974958917,,,0.0,8.0
13,9,0.37825077855389516,,,0.0,8.0
13,10,0.4287435288778386,,,0.0,8.0
13,11,0.37186835385401384,,,0.0,8.0
13,12,0.4386779264885578,,,0.0,8.0
13,13,0.43701575047837715,,,0.0,8.0
13,14,0.3985203380644433,,,0.0,8.0
13,15,0.3513124775829366,,,0.0,8.0
13,16,0.35834040369372805,,,0.0,8.0
13,17,0.3739191590928204,,,0.0,8.0
13,18,0.412792140439516,,,0.0,8.0
13,19,0.4046662409455744,,,0.0,8.0
13,20,0.4178926604047531,,,0.0,8.0
13,21,0.37959052626399076,,,0.0,8.0
13,22,0.3849807324790911,,,0.0,8.0
13,23,0.40552459762067267,,,0.0,8.0
13,24,0.5238754002915811,,,0.0,7.0
13,25,0.3948601504352327,,,0.0,8.0
13,26,0.4094234450105026,,,0.0,8.0
13,27,0.3648362896598898,,,0.0,8.0
13,28,0.43222542780825257,,,0.0,8.0
13,29,0.414622616109938,,,0.0,8.0
13,30,0.46148714340629643,,,0.0,8.0
13,31,0.4095213769160967,,,0.0,8.0
13,32,0.38995563943575046,,,0.0,8.0
13,33,0.3649441852356279,,,0.0,8.0
13,34,0.3883421615177098,,,0.0,8.0
13,35,0.39183712376646224,,,0.0,8.0
13,36,0.38152166078520416,,,0.0,8.0
13,37,0.3838409612923878,,,0.0,8.0
13,38,0.3925000185350243,,,0.0,8.0
13,39,0.36279477640032015,,,0.0,8.0
13,40,0.42690518177434195,,,0.0,8.0
13,41,0.47016314364990586,,,0.0,8.0
13,42,0.38948423112325997,,,0.0,8.0
13,43,0.42368289009923854,,,0.0,8.0
13,44,0.37863278368637415,,,0.0,8.0
13,45,0.38596806702692027,,,0.0,8.0
13,46,0.36479532882228866,,,0.0,8.0
13,47,0.3689137856766202,,,0.0,8.0
13,48,0.38986462751776507,,,0.0,8.0
13,49,0.3639652622641423,,,0.0,8.0
13,50,0.41886701013401295,,,0.0,8.0
13,51,0.3590490689790739,,,0.0,8.0
13,52,0.4186633007898927,,,0.0,8.0
13,53,0.35074052177125387,,,0.0,8.0
13,54,0.39473581911231737,,,0.0,8.0
13,55,0.3769529180508299,,,0.0,8.0
13,56,0.39530426811705494,,,0.0,8.0
13,57,0.3845331977961339,,,0.0,8.0
13,58,0.43786360345919484,,,0.0,8.0
13,59,0.3598604245389279,,,0.0,8.0
13,60,0.4218096234445607,,,0.0,8.0
13,61,0.4884643101448658,,,0.0,7.0
13,62,0.3867635309579596,,,0.0,8.0
13,63,0.42008630838672,,,0.0,8.0
13,64,0.3840225091591744,,,0.0,8.0
13,65,0.37711326351240304,,,0.0,8.0
13,66,0.4795147308885273,,,0.0,8.0
13,67,0.38880274752408206,,,0.0,8.0
13,68,0.386454843443842,,,0.0,8.0
13,69,0.3732540285571309,,,0.0,8.0
13,70,0.4948983087104944,,,0.0,7.0
13,71,0.4162287138904339,,,0.0,8.0
13,72,0.45225977913386395,,,0.0,8.0
13,73,0.39438098250259174,,,0.0,8.0
13,74,0.4307892946541349,,,0.0,8.0
13,75,0.3821376360015096,,,0.0,8.0
13,76,0.3526729284242839,,,0.0,8.0
13,77,0.41064934976082085,,,0.0,8.0
13,78,0.37771828293300475,,,0.0,8.0
13,79,0.45933111683735334,,,0.0,8.0
13,80,0.38425582027170546,,,0.0,8.0
13,81,0.42808182000785705,,,0.0,8.0
13,82,0.365223910429649,,,0.0,8.0
13,83,0.4183930424249481,,,0.0,8.0
13,84,0.35821827532960476,,,0.0,8.0
13,85,0.4046147758690117,,,0.0,8.0
13,86,0.3970446632497859,,,0.0,8.0
13,87,0.37774024321287586,,,0.0,8.0
13,88,0.35884572658632036,,,0.0,8.0
13,89,0.3657016353876706,,,0.0,8.0
13,90,0.3552461222585825,,,0.0,8.0
13,91,0.4247406767875509,,,0.0,8.0
13,92,0.3773257755347277,,,0.0,8.0
13,93,0.49561659398328056,,,0.0,7.0
13,94,0.371779178444969,,,0.0,8.0
13,95,0.37500386712866357,,,0.0,8.0
13,96,0.3869002096253228,,,0.0,8.0
13,97,0.4410103088041812,,,0.0,8.0
13,98,0.38482718188070963,,,0.0,8.0
13,99,0.47113441771720566,,,0.0,8.0
14,0,0.3835317858123916,,,0.0,8.0
14,1,0.42635857105198344,,,0.0,8.0
14,2,0.507548415019292,,,0.0,7.0
14,3,0.41186697563698393,,,0.0,8.0
14,4,0.4517937488632046,,,0.0,8.0
14,5,0.37124760253227296,,,0.0,8.0
14,6,0.43045717523439797,,,0.0,8.0
14,7,0.39367266712293747,,,0.0,8.0
14,8,0.4732076241265863,,,0.0,8.0
14,9,0.4058674403149768,,,0.0,8.0
14,10,0.45592113403319084,,,0.0,8.0
14,11,0.41577185188141813,,,0.0,8.0
14,12,0.3430314331556036,,,0.0,8.0
14,13,0.41225233570805914,,,0.0,8.0
14,14,0.3960232511468262,,,0.0,8.0
14,15,0.45470564289904913,,,0.0,8.0
14,16,0.44353757903664226,,,0.0,8.0
14,17,0.3824240785404979,,,0.0,8.0
14,18,0.381652106816416,,,0.0,8.0
14,19,0.48018514069867174,,,0.0,7.0
14,20,0.43035645655428273,,,0.0,8.0
14,21,0.46637255672088646,,,0.0,8.0
14,22,0.4860916278540566,,,0.0,7.0
14,23,0.4069022317796562,,,0.0,8.0
14,24,0.46638618821431604,,,0.0,8.0
14,25,0.4400775930615474,,,0.0,8.0
14,26,0.40136463211432766,,,0.0,8.0
14,27,0.4172158560256536,,,0.0,8.0
14,28,0.4245741226503313,,,0.0,8.0
14,29,0.38939213710177173,,,0.0,8.0
14,30,0.42016075300631894,,,0.0,8.0
14,31,0.36602803082771257,,,0.0,8.0
14,32,0.402518173555714,,,0.0,8.0
14,33,0.42134023415775956,,,0.0,8.0
14,34,0.41926668127312594,,,0.0,8.0
14,35,0.4394294708751816,,,0.0,8.0
14,36,0.41596140591500746,,,0.0,8.0
14,37,0.43732438144923286,,,0.0,8.0
14,38,0.42773184644284645,,,0.0,8.0
14,39,0.41004446949688816,,,0.0,8.0
14,40,0.41367472763922547,,,0.0,8.0
14,41,0.3952452022663788,,,0.0,8.0
14,42,0.3633358473378172,,,0.0,8.0
14,43,0.39769141125140617,,,0.0,8.0
14,44,0.45583845930956646,,,0.0,8.0
14,45,0.41406321436435933,,,0.0,8.0
14,46,0.4322287287509596,,,0.0,8.0
14,47,0.3801630420676694,,,0.0,8.0
14,48,0.46860252453544277,,,0.0,8.0
14,49,0.4160097324130789,,,0.0,8.0
14,50,0.40146398818061335,,,0.0,8.0
14,51,0.46414923656959034,,,0.0,8.0
14,52,0.34350478211796137,,,0.0,8.0
14,53,0.5312149907809851,,,0.0,7.0
14,54,0.38721396473110226,,,0.0,8.0
14,55,0.39713693740343103,,,0.0,8.0
14,56,0.3978232627337048,,,0.0,8.0
14,57,0.45243478904942364,,,0.0,8.0
14,58,0.45257005779925125,,,0.0,8.0
14,59,0.44204081684603125,,,0.0,8.0
14,60,0.4005209540363561,,,0.0,8.0
14,61,0.4548181141159998,,,0.0,8.0
14,62,0.3562517105031617,,,0.0,8.0
14,63,0.3851319775269113,,,0.0,8.0
14,64,0.3942182033866054,,,0.0,8.0
14,65,0.4499453712679606,,,0.0,8.0
14,66,0.4048424022056161,,,0.0,8.0
14,67,0.3848954630710742,,,0.0,8.0
14,68,0.35870268011602374,,,0.0,8.0
14,69,0.43004725751581335,,,0.0,8.0
14,70,0.40755832300037353,,,0.0,8.0
14,71,0.3794624016943738,,,0.0,8.0
14,72,0.4219227162674919,,,0.0,8.0
14,73,0.37492945824466795,,,0.0,8.0
14,74,0.38047661192594107,,,0.0,8.0
14,75,0.3917800939057637,,,0.0,8.0
14,76,0.39643784967767637,,,0.0,8.0
14,77,0.417922255902277,,,0.0,8.0
14,78,0.4384322049659116,,,0.0,8.0
14,79,0.3791227015684888,,,0.0,8.0
14,80,0.4164881755539011,,,0.0,8.0
14,81,0.4076824138861734,,,0.0,8.0
14,82,0.38055423829002183,,,0.0,8.0
14,83,0.510782456670731,,,0.0,7.0
14,84,0.3773713750058136,,,0.0,8.0
14,85,0.3988007410693796,,,0.0,8.0
14,86,0.411082715342496,,,0.0,8.0
14,87,0.4124478396281273,,,0.0,8.0
14,88,0.45028133722088587,,,0.0,8.0
14,89,0.3881014313328777,,,0.0,8.0
14,90,0.35539227277787777,,,0.0,8.0
14,91,0.42719195115666814,,,0.0,8.0
14,92,0.4661269760412895,,,0.0,8.0
14,93,0.4288429063740078,,,0.0,8.0
14,94,0.41061865434063755,,,0.0,8.0
14,95,0.40247138024159523,,,0.0,8.0
14,96,0.5084326099766506,,,0.0,7.0
14,97,0.46929251055881244,,,0.0,8.0
14,98,0.4571541767114675,,,0.0,8.0
14,99,0.3844508299615713,,,0.0,8.0
15,0,0.4934079811106275,,,0.0,7.0
15,1,0.3726604947863477,,,0.0,8.0
15,2,0.5099790018304149,,,0.0,7.0
15,3,0.4232636734856532,,,0.0,8.0
15,4,0.4032770870965498,,,0.0,8.0
15,5,0.4938313572685483,,,0.0,7.0
15,6,0.4772670772111341,,,0.0,8.0
15,7,0.4051743820719189,,,0.0,8.0
15,8,0.47279541349437415,,,0.0,8.0
15,9,0.373383068933156,,,0.0,8.0
15,10,0.4029188184226531,,,0.0,8.0
15,11,0.40920890735542226,,,0.0,8.0
15,12,0.401948749410724,,,0.0,8.0
15,13,0.42509293788259256,,,0.0,8.0
15,14,0.483649318218029,,,0.0,7.0
15,15,0.3996279827817733,,,0.0,8.0
15,16,0.3932726278540233,,,0.0,8.0
15,17,0.4092803688883706,,,0.0,8.0
15,18,0.44176189141137456,,,0.0,8.0
15,19,0.4151238815912832,,,0.0,8.0
15,20,0.41309746279584464,,,0.0,8.0
15,21,0.47692694047245887,,,0.0,8.0
15,22,0.39189031138901465,,,0.0,8.0
15,23,0.4699417032911476,,,0.0,8.0
15,24,0.48414843226889964,,,0.0,7.0
15,25,0.43893978461478317,,,0.0,8.0
15,26,0.4292511678411264,,,0.0,8.0
15,27,0.4030969590872414,,,0.0,8.0
15,28,0.37526599006151484,,,0.0,8.0
15,29,0.4765553650303007,,,0.0,8.0
15,30,0.43990377231589917,,,0.0,8.0
15,31,0.4126461250763629,,,0.0,8.0
15,32,0.3827991011596415,,,0.0,8.0
15,33,0.4494974450963516,,,0.0,8.0
15,34,0.4458493806287907,,,0.0,8.0
15,35,0.3630395231718955,,,0.0,8.0
15,36,0.43261437359131544,,,0.0,8.0
15,37,0.4767470326049654,,,0.0,8.0
15,38,0.48537970811093123,,,0.0,7.0
15,39,0.3886319566046687,,,0.0,8.0
15,40,0.43033231242713643,,,0.0,8.0
15,41,0.4507048405780466,,,0.0,8.0
15,42,0.40606682419566775,,,0.0,8.0
15,43,0.4858471247157071,,,0.0,7.0
15,44,0.38398673605330685,,,0.0,8.0
15,45,0.4717253130701473,,,0.0,8.0
15,46,0.38342062909243796,,,0.0,8.0
15,47,0.474897382727496,,,0.0,8.0
15,48,0.39694418171310203,,,0.0,8.0
15,49,0.4179228007284951,,,0.0,8.0
15,50,0.4120694606518193,,,0.0,8.0
15,51,0.45474074647718926,,,0.0,8.0
15,52,0.43088905234065356,,,0.0,8.0
15,53,0.463210301072831,,,0.0,8.0
15,54,0.43867147113109217,,,0.0,8.0
15,55,0.41103687330853766,,,0.0,8.0
15,56,0.4079489978913839,,,0.0,8.0
15,57,0.44832295871310895,,,0.0,8.0
15,58,0.39119588305067726,,,0.0,8.0
15,59,0.46526615238412233,,,0.0,8.0
15,60,0.49404529586289897,,,0.0,7.0
15,61,0.4800222774409336,,,0.0,7.0
15,62,0.42032741251973016,,,0.0,8.0
15,63,0.4053790239913978,,,0.0,8.0
15,64,0.41070915888817355,,,0.0,8.0
15,65,0.3640775309636802,,,0.0,8.0
15,66,0.3995033146381803,,,0.0,8.0
15,67,0.3840074337401033,,,0.0,8.0
15,68,0.37783715673292806,,,0.0,8.0
15,69,0.37948092722223686,,,0.0,8.0
15,70,0.3978373508243108,,,0.0,8.0
15,71,0.4033333395648149,,,0.0,8.0
15,72,0.4620431606359341,,,0.0,8.0
15,73,0.5038836537347977,,,0.0,7.0
15,74,0.4342753545850548,,,0.0,8.0
15,75,0.4192023972619975,,,0.0,8.0
15,76,0.41680632680377455,,,0.0,8.0
15,77,0.4308735558286789,,,0.0,8.0
15,78,0.4238840508176937,,,0.0,8.0
15,79,0.49767785213562915,,,0.0,7.0
15,80,0.42271787083136275,,,0.0,8.0
15,81,0.40259009705572224,,,0.0,8.0
15,82,0.3770472087201464,,,0.0,8.0
15,83,0.4071699419631883,,,0.0,8.0
15,84,0.4228082230458483,,,0.0,8.0
15,85,0.5167592119196172,,,0.0,7.0
15,86,0.39442929507374364,,,0.0,8.0
15,87,0.4980295491429304,,,0.0,7.0
15,88,0.3810657378996002,,,0.0,8.0
15,89,0.41921165923662146,,,0.0,8.0
15,90,0.47365774539093153,,,0.0,8.0
15,91,0.44811854552622093,,,0.0,8.0
15,92,0.3708425025863907,,,0.0,8.0
15,93,0.4113610554899306,,,0.0,8.0
15,94,0.4315935732970089,,,0.0,8.0
15,95,0.4571203957221963,,,0.0,8.0
15,96,0.36264355874524734,,,0.0,8.0
15,97,0.43830733589217735,,,0.0,8.0
15,98,0.46413905312684234,,,0.0,8.0
15,99,0.48205316089102745,,,0.0,7.0
16,0,0.406286444150568,,,0.0,8.0
16,1,0.4684802182182283,,,0.0,8.0
16,2,0.4075899806149517,,,0.0,8.0
16,3,0.49895042575909343,,,0.0,7.0
16,4,0.37870340663008584,,,0.0,8.0
16,5,0.4652085605340241,,,0.0,8.0
16,6,0.40223943078385743,,,0.0,8.0
16,7,0.36617199608494966,,,0.0,8.0
16,8,0.4372870557560054,,,0.0,8.0
16,9,0.48182925320436976,,,0.0,8.0
16,10,0.4868846385052271,,,0.0,7.0
16,11,0.45856418839396584,,,0.0,8.0
16,12,0.49302789975417327,,,0.0,7.0
16,13,0.3973478176195904,,,0.0,8.0
16,14,0.4421694193288531,,,0.0,8.0
16,15,0.4727750857932051,,,0.0,8.0
16,16,0.5244950372436026,,,0.0,7.0
16,17,0.49766294619060353,,,0.0,7.0
16,18,0.44032339622898287,,,0.0,8.0
16,19,0.46085359361662975,,,0.0,8.0
16,20,0.4145611845059347,,,0.0,8.0
16,21,0.460595517001699,,,0.0,8.0
16,22,0.41095246379137795,,,0.0,8.0
16,23,0.4631210812925451,,,0.0,8.0
16,24,0.5147906674756296,,,0.0,7.0
16,25,0.40911254478350956,,,0.0,8.0
16,26,0.46884239671245675,,,0.0,8.0
16,27,0.4055459227249536,,,0.0,8.0
16,28,0.4621624696493473,,,0.0,8.0
16,29,0.38795712834547863,,,0.0,8.0
16,30,0.395352965041112,,,0.0,8.0
16,31,0.3952904803472423,,,0.0,8.0
16,32,0.4613198108391236,,,0.0,8.0
16,33,0.3968587804671239,,,0.0,8.0
16,34,0.4370003088709369,,,0.0,8.0
16,35,0.5375747079589955,,,0.0,7.0
16,36,0.40632416610238425,,,0.0,8.0
16,37,0.4689637399450282,,,0.0,8.0
16,38,0.45511827537684607,,,0.0,8.0
16,39,0.46240628663316097,,,0.0,8.0
16,40,0.48121306121290597,,,0.0,8.0
16,41,0.41441105172683196,,,0.0,8.0
16,42,0.4616217966605897,,,0.0,8.0
16,43,0.4181068421291485,,,0.0,8.0
16,44,0.4477674887112842,,,0.0,8.0
16,45,0.3934098435634398,,,0.0,8.0
16,46,0.44847275052977353,,,0.0,8.0
16,47,0.477493905630354,,,0.0,8.0
16,48,0.4110907110406508,,,0.0,8.0
16,49,0.4672383586875879,,,0.0,8.0
16,50,0.4326625766404878,,,0.0,8.0
16,51,0.4022818955260863,,,0.0,8.0
16,52,0.4055968330879141,,,0.0,8.0
16,53,0.41462870148141895,,,0.0,8.0
16,54,0.4477292647853536,,,0.0,8.0
16,55,0.4118016643156983,,,0.0,8.0
16,56,0.42246142419886273,,,0.0,8.0
16,57,0.396154811844464,,,0.0,8.0
16,58,0.37213549508511756,,,0.0,8.0
16,59,0.41899890719299926,,,0.0,8.0
16,60,0.4847820468775295,,,0.0,7.0
16,61,0.40519250568845144,,,0.0,8.0
16,62,0.41582071293557626,,,0.0,8.0
16,63,0.4905611456707058,,,0.0,7.0
16,64,0.4020513535186056,,,0.0,8.0
16,65,0.45159549712813024,,,0.0,8.0
16,66,0.3911959748950412,,,0.0,8.0
16,67,0.4134284176230973,,,0.0,8.0
16,68,0.42207991225297853,,,0.0,8.0
16,69,0.4773785193637209,,,0.0,8.0
16,70,0.5691159675633192,,,0.0,7.0
16,71,0.47436519442526837,,,0.0,8.0
16,72,0.41141638200400427,,,0.0,8.0
16,73,0.4122512534755636,,,0.0,8.0
16,74,0.43676103872647104,,,0.0,8.0
16,75,0.43396737038686906,,,0.0,8.0
16,76,0.40931633913660675,,,0.0,8.0
16,77,0.43825493361381224,,,0.0,8.0
16,78,0.4705939680238638,,,0.0,8.0
16,79,0.45669768669612315,,,0.0,8.0
16,80,0.4522165428678822,,,0.0,8.0
16,81,0.4047100299592126,,,0.0,8.0
16,82,0.4111615935156355,,,0.0,8.0
16,83,0.47624862285790553,,,0.0,7.0
16,84,0.449096511135944,,,0.0,8.0
16,85,0.4395370986257031,,,0.0,8.0
16,86,0.43977673014658203,,,0.0,8.0
16,87,0.445795413706924,,,0.0,8.0
16,88,0.42032896138452486,,,0.0,8.0
16,89,0.48026967164932616,,,0.0,8.0
16,90,0.42610304652003234,,,0.0,8.0
16,91,0.4744737421676976,,,0.0,8.0
16,92,0.49604371179408,,,0.0,7.0
16,93,0.4381765097125111,,,0.0,8.0
16,94,0.4047165822016938,,,0.0,8.0
16,95,0.5457508873848556,,,0.0,7.0
16,96,0.3954175058375667,,,0.0,8.0
16,97,0.42057186336048086,,,0.0,8.0
16,98,0.4660751591815652,,,0.0,8.0
16,99,0.4905676404115303,,,0.0,7.0
17,0,0.40963859612200243,,,0.0,8.0
17,1,0.47604833853020617,,,0.0,8.0
17,2,0.44435405678330514,,,0.0,8.0
17,3,0.48607434663093924,,,0.0,7.0
17,4,0.42445495866004485,,,0.0,8.0
17,5,0.43555011187981185,,,0.0,8.0
17,6,0.4977888671259317,,,0.0,7.0
17,7,0.48597445721844296,,,0.0,7.0
17,8,0.493784137657528,,,0.0,7.0
17,9,0.4681666682944188,,,0.0,8.0
17,10,0.4408433786924601,,,0.0,8.0
17,11,0.3817798370069974,,,0.0,8.0
17,12,0.5023941234485273,,,0.0,7.0
17,13,0.5059994586970105,,,0.0,7.0
17,14,0.41221882614117317,,,0.0,8.0
17,15,0.5146092897778693,,,0.0,7.0
17,16,0.49150500155729976,,,0.0,7.0
17,17,0.4538467451530343,,,0.0,8.0
17,18,0.4849964566798038,,,0.0,7.0
17,19,0.4747178405697757,,,0.0,8.0
17,20,0.49635037324398196,,,0.0,7.0
17,21,0.4936053953336689,,,0.0,7.0
17,22,0.3897323014998215,,,0.0,8.0
17,23,0.4056091312950041,,,0.0,8.0
17,24,0.4061724270163699,,,0.0,8.0
17,25,0.49059216154759555,,,0.0,7.0
17,26,0.42680204686362083,,,0.0,8.0
17,27,0.46339182405062673,,,0.0,8.0
17,28,0.43949947069076756,,,0.0,8.0
17,29,0.46320618563313454,,,0.0,8.0
17,30,0.4112388699310892,,,0.0,8.0
17,31,0.47002709484178506,,,0.0,8.0
17,32,0.4752536422123001,,,0.0,8.0
17,33,0.5027098095377542,,,0.0,7.0
17,34,0.4920037340964527,,,0.0,7.0
17,35,0.3996963223169758,,,0.0,8.0
17,36,0.4354123324078376,,,0.0,8.0
17,37,0.48421349557775695,,,0.0,8.0
17,38,0.44391527973522305,,,0.0,8.0
17,39,0.40745831537537525,,,0.0,8.0
17,40,0.4534503658513368,,,0.0,8.0
17,41,0.428298973034296,,,0.0,8.0
17,42,0.521781794769655,,,0.0,7.0
17,43,0.5164357347926242,,,0.0,7.0
17,44,0.4599994219686288,,,0.0,8.0
17,45,0.39848275606148986,,,0.0,8.0
17,46,0.4839044194145612,,,0.0,8.0
17,47,0.49903783234014737,,,0.0,7.0
17,48,0.44895431466914476,,,0.0,8.0
17,49,0.4883586228145684,,,0.0,7.0
17,50,0.4689890791372852,,,0.0,8.0
17,51,0.4873285818851309,,,0.0,7.0
17,52,0.43914618788278403,,,0.0,8.0
17,53,0.4986227144326154,,,0.0,7.0
17,54,0.41866202551578224,,,0.0,8.0
17,55,0.44232253193486487,,,0.0,8.0
17,56,0.5028765709152205,,,0.0,7.0
17,57,0.5381568145661975,,,0.0,7.0
17,58,0.44859368198700195,,,0.0,8.0
17,59,0.4430653348634167,,,0.0,8.0
17,60,0.5396434136572088,,,0.0,7.0
17,61,0.4338327709883213,,,0.0,8.0
17,62,0.37823784172509256,,,0.0,8.0
17,63,0.47007541820734855,,,0.0,8.0
17,64,0.5120530984284156,,,0.0,7.0
17,65,0.4389558979635936,,,0.0,8.0
17,66,0.37652656774414656,,,0.0,8.0
17,67,0.4847312439039546,,,0.0,7.0
17,68,0.45411022198687345,,,0.0,8.0
17,69,0.4494861541680315,,,0.0,8.0
17,70,0.4343824125036527,,,0.0,8.0
17,71,0.39410557017640635,,,0.0,8.0
17,72,0.41336979853590383,,,0.0,8.0
17,73,0.4070416695266879,,,0.0,8.0
17,74,0.41919885312206207,,,0.0,8.0
17,75,0.47994959251030894,,,0.0,8.0
17,76,0.3929104267271857,,,0.0,8.0
17,77,0.4419763316018956,,,0.0,8.0
17,78,0.42318764730408076,,,0.0,8.0
17,79,0.495313405574915,,,0.0,7.0
17,80,0.43655561403986454,,,0.0,8.0
17,81,0.4157240850989339,,,0.0,8.0
17,82,0.4429155970312404,,,0.0,8.0
17,83,0.4067370094625485,,,0.0,8.0
17,84,0.41200091241590875,,,0.0,8.0
17,85,0.4379219997098914,,,0.0,8.0
17,86,0.5255428491567458,,,0.0,7.0
17,87,0.5101118220714954,,,0.0,7.0
17,88,0.44839540261182265,,,0.0,8.0
17,89,0.40837294406145813,,,0.0,8.0
17,90,0.4103824496113878,,,0.0,8.0
17,91,0.45326645151491163,,,0.0,8.0
17,92,0.4878967827578903,,,0.0,7.0
17,93,0.4137235614945674,,,0.0,8.0
17,94,0.44175020363251677,,,0.0,8.0
17,95,0.4323996075993603,,,0.0,8.0
17,96,0.5307817978481919,,,0.0,7.0
17,97,0.4033064202023233,,,0.0,8.0
17,98,0.5143169429708614,,,0.0,7.0
17,99,0.46908688937868614,,,0.0,8.0
18,0,0.4453131527164191,,,0.0,8.0
18,1,0.4460052373390941,,,0.0,8.0
18,2,0.5237258672529399,,,0.0,7.0
18,3,0.46734049440269754,,,0.0,8.0
18,4,0.45795919955630643,,,0.0,8.0
18,5,0.504752647842661,,,0.0,7.0
18,6,0.40774408128567924,,,0.0,8.0
18,7,0.43104696663500797,,,0.0,8.0
18,8,0.5618619351849261,,,0.0,7.0
18,9,0.4148117829488269,,,0.0,8.0
18,10,0.4582038561459861,,,0.0,8.0
18,11,0.43546122453446573,,,0.0,8.0
18,12,0.457570081964767,,,0.0,8.0
