id,Adj,Clusters,Parameters,DistanceMatrix,color,x,y
basic1.csv,"[array([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0,
        0, 1],
       [1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0,
        0, 0],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,
        0, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0,
        0, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0,
        0, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1]])]","[array([1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,
       1, 0], dtype=int8), array([0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1,
       0, 0], dtype=int8), array([0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1,
       1, 0], dtype=int8), array([1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0,
       0, 0], dtype=int8), array([1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1,
       0, 0], dtype=int8), array([1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0,
       0, 0], dtype=int8), array([1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,
       0, 1], dtype=int8)]","[10, 8, 12, 24, 3]","[[  0.         172.14534804  92.03622348  28.42186407 209.15919415
  210.13430153  63.32079785 178.12005781  89.66053684 187.12333296
  229.68045296 221.4386211   81.36480129 207.247378   249.38569295
  206.19716772 292.52268595 200.2209249  178.33982926 147.07182058
   71.9356039  201.70581481 220.49838323 232.31985072]
 [172.14534804   0.         137.09578808 144.82012387  37.54794945
  150.12878738 173.65976546  90.6485042  257.91944106  83.08884112
  365.90519326 390.30520653 132.79755328  96.72467363 370.1223467
  119.27822579 411.80556372  30.29211111  91.88505996 308.0500487
  140.6244879   42.56156243  69.90735019 192.93499278]
 [ 92.03622348 137.09578808   0.          71.74368561 166.59796545
  239.94825219  47.13697554 189.35683875 174.82711814 191.78601361
  321.62099724 270.52940532  12.34594574 211.75089877 341.07657529
  222.52064715 384.30671632 156.05485179 190.14175108 234.96503775
   20.10209104 177.92541175 203.60914985 273.7797052 ]
 [ 28.42186407 144.82012387  71.74368561   0.         181.54086109
  197.23736552  58.00139789 159.1181018  117.95482794 166.69415603
  253.55050945 246.56666548  59.84723036 187.17482331 270.66165008
  189.15659407 313.99962014 172.41756376 159.49077091 174.58165982
   52.54530607 176.12939441 196.26091278 223.79425448]
 [209.15919415  37.54794945 166.59796545 181.54086109   0.
  166.5225952  206.52997101 110.34556482 295.40378175  98.96519425
  401.82481055 425.96843929 164.04952596 106.07651361 404.64164363
  132.60286063 445.84559396  10.61899835 111.57863785 345.54090986
  172.83304569  41.23558951  63.74246593 209.82954254]
 [210.13430153 150.12878738 239.94825219 197.23736552 166.5225952
    0.         252.37361599  59.67980156 260.15469419  68.00888748
  299.57220437 416.90264211 229.58274578  62.79336432 287.21232617
   34.96082898 322.05233677 168.4727739   58.47103428 285.26667053
  230.84233564 125.70233769 111.92075569  43.33085515]
 [ 63.32079785 173.65976546  47.13697554  58.00139789 206.52997101
  252.37361599   0.         209.09923614 133.16611781 214.47793727
  285.62297514 224.16545505  43.98822663 235.04903842 308.82659819
  240.88018511 351.50713015 196.2611306  209.65784964 193.74262712
   33.96274587 211.64872729 235.36576196 280.91839983]
 [178.12005781  90.6485042  189.35683875 159.1181018  110.34556482
   59.67980156 209.09923614   0.         244.8736091   14.61628864
  315.71036129 396.17366619 180.16377801  30.1559431  310.98435642
   33.35554615 349.69575322 110.90494174   1.25073994 281.44412948
  183.2598664   71.49022443  66.99809646 102.28693999]
 [ 89.66053684 257.91944106 174.82711814 117.95482794 295.40378175
  260.15469419 133.16611781 244.8736091    0.         256.64921012
  156.85699213 157.64586079 166.13495395 275.02927163 186.32375818
  266.73122361 226.78120754 287.0561519  244.73395668  60.57700608
  155.4952116  282.77835974 297.91897979 269.28293739]
 [187.12333296  83.08884112 191.78601361 166.69415603  98.96519425
   68.00888748 214.47793727  14.61628864 256.64921012   0.
  330.18464919 406.55558049 183.25546133  20.60319757 325.60004714
   36.2469776  364.29448995 100.5037006   15.50952751 294.56707934
  187.16043893  58.91385199  52.44955741 111.30469298]
 [229.68045296 365.90519326 321.62099724 253.55050945 401.82481055
  299.57220437 285.62297514 315.71036129 156.85699213 330.18464919
    0.         240.10244984 311.03574769 342.29941938  42.045378
  322.56041586  72.40553456 396.10833529 314.98198336 102.24530244
  301.52721186 376.09983604 381.27696481 284.69490675]
 [221.4386211  390.30520653 270.52940532 246.56666548 425.96843929
  416.90264211 224.16545505 396.17366619 157.64586079 406.55558049
  240.10244984   0.         268.07957751 426.06424729 281.55925476
  420.88501019 308.35943427 416.23134993 396.21046791 157.9349121
  257.63865492 422.65932952 441.9369891  426.89792232]
 [ 81.36480129 132.79755328  12.34594574  59.84723036 164.04952596
  229.58274578  43.98822663 180.16377801 166.13495395 183.25546133
  311.03574769 268.07957751   0.         203.43219784 329.83200938
  213.15528504 373.10721551 153.63224576 180.90469995 225.90146549
   11.02705855 172.62724659 197.68766663 262.74280816]
 [207.247378    96.72467363 211.75089877 187.17482331 106.07651361
   62.79336432 235.04903842  30.1559431  275.02927163  20.60319757
  342.29941938 426.06424729 203.43219784   0.         335.54152843
   27.83253965 373.15481973 109.50263353  30.31856712 311.11575319
  207.52878026  64.84169104  49.16876931 105.29357967]
 [249.38569295 370.1223467  341.07657529 270.66165008 404.64164363
  287.21232617 308.82659819 310.98435642 186.32375818 325.60004714
   42.045378   281.55925476 329.83200938 335.54152843   0.
  313.49538301  43.3662294  399.8915224  310.12705125 137.53395674
  321.05116608 375.59232991 377.73671935 266.87530701]
 [206.19716772 119.27822579 222.52064715 189.15659407 132.60286063
   34.96082898 240.88018511  33.35554615 266.73122361  36.2469776
  322.56041586 420.88501019 213.15528504  27.83253965 313.49538301
    0.         350.04172967 135.2203962   32.47705344 298.31735901
  215.93913545  91.49863934  76.97423617  77.66312867]
 [292.52268595 411.80556372 384.30671632 313.99962014 445.84559396
  322.05233677 351.50713015 349.69575322 226.78120754 364.29448995
   72.40553456 308.35943427 373.10721551 373.15481973  43.3662294
  350.04172967   0.         441.39122013 348.78579468 174.39624849
  364.26469745 415.74719626 416.6590919  298.15650213]
 [200.2209249   30.29211111 156.05485179 172.41756376  10.61899835
  168.4727739  196.2611306  110.90494174 287.0561519  100.5037006
  396.10833529 416.23134993 153.63224576 109.50263353 399.8915224
  135.2203962  441.39122013   0.         112.15235793 337.93498123
  162.50771049  45.30349747  70.18158332 211.79282559]
 [178.33982926  91.88505996 190.14175108 159.49077091 111.57863785
   58.47103428 209.65784964   1.25073994 244.73395668  15.50952751
  314.98198336 396.21046791 180.90469995  30.31856712 310.12705125
   32.47705344 348.78579468 112.15235793   0.         281.07867375
  183.94093382  72.6766514   67.94367424 101.05159719]
 [147.07182058 308.0500487  234.96503775 174.58165982 345.54090986
  285.26667053 193.74262712 281.44412948  60.57700608 294.56707934
  102.24530244 157.9349121  225.90146549 311.11575319 137.53395674
  298.31735901 174.39624849 337.93498123 281.07867375   0.
  215.41907857 328.35476576 340.29621536 285.47293333]
 [ 71.9356039  140.6244879   20.10209104  52.54530607 172.83304569
  230.84233564  33.96274587 183.2598664  155.4952116  187.16043893
  301.52721186 257.63865492  11.02705855 207.52878026 321.05116608
  215.93913545 364.26469745 162.50771049 183.94093382 215.41907857
    0.         179.60993489 204.11433005 262.72085109]
 [201.70581481  42.56156243 177.92541175 176.12939441  41.23558951
  125.70233769 211.64872729  71.49022443 282.77835974  58.91385199
  376.09983604 422.65932952 172.62724659  64.84169104 375.59232991
   91.49863934 415.74719626  45.30349747  72.6766514  328.35476576
  179.60993489   0.          27.51843906 168.93608048]
 [220.49838323  69.90735019 203.60914985 196.26091278  63.74246593
  111.92075569 235.36576196  66.99809646 297.91897979  52.44955741
  381.27696481 441.9369891  197.68766663  49.16876931 377.73671935
   76.97423617 416.6590919   70.18158332  67.94367424 340.29621536
  204.11433005  27.51843906   0.         154.04073239]
 [232.31985072 192.93499278 273.7797052  223.79425448 209.82954254
   43.33085515 280.91839983 102.28693999 269.28293739 111.30469298
  284.69490675 426.89792232 262.74280816 105.29357967 266.87530701
   77.66312867 298.15650213 211.79282559 101.05159719 285.47293333
  262.72085109 168.93608048 154.04073239   0.        ]]",[2 0 0 0 0 0 1 0 0 0 1 1 1 1 0 2 2 2 2 0 0 1 0 3],"[393.1627853  121.9092119  114.71535984 127.68803542  93.19787788
  93.85879646 258.7097296   73.43838226 121.80080052 111.68601615
 293.93599852 300.37881452 269.23587076 266.60188903 100.52141876
 366.58087289 382.5797893  365.57945227 396.95245397  91.6528813
 104.11896667 257.48494032 110.42766882 515.3741255 ]","[386.40207284 226.29227064 327.0874778  134.58911124 159.52734753
 118.29705492  94.23355695 178.68007112 225.04623798 283.86264599
 179.26164883 116.26947819 165.20085066 112.721604   250.73242825
 231.81385235 458.03001174 418.13491938 284.22702558 224.35062948
 115.55989703 106.51859937 215.86540092 179.72944585]"
basic2.csv,"[array([[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1,
        0, 1],
       [1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
        0, 1],
       [0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1,
        1, 0],
       [1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1,
        0, 1],
       [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1,
        0, 1],
       [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1,
        0, 1],
       [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0,
        0, 0],
       [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1,
        0, 1],
       [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1,
        0, 1],
       [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1,
        0, 1],
       [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1,
        0, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1,
        1, 1],
       [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 0],
       [0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1,
        1, 0],
       [1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0,
        1, 0],
       [1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1,
        1, 1],
       [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0,
        1, 0],
       [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1,
        1, 1],
       [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1,
        1, 1],
       [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 0],
       [1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1,
        0, 1]])]","[array([1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0,
       0, 0], dtype=int8), array([1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,
       0, 1], dtype=int8), array([1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,
       0, 1], dtype=int8), array([1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1,
       0, 0], dtype=int8), array([0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,
       0, 1], dtype=int8), array([0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0,
       1, 0], dtype=int8)]","[10, 8, 12, 24, 3]","[[  0.         122.43068922 320.76336418 223.00470497 128.95698488
   46.79967117 130.87540907 103.24547588 193.46845417  95.9247095
   59.84905669 104.77211342 123.94121217 298.58916694 332.26188062
  215.01858869 415.95990651 255.66949265 285.79998843 214.0970522
  129.13574726 165.80504317 318.05430967 134.2511749 ]
 [122.43068922   0.         371.79863356 195.03546098  40.99052514
  158.25359    244.87563615  47.92691464 265.40021764  60.01434581
  180.47450399 223.42527774 160.71728817 379.58751695 392.92318151
  276.3336534  487.18576638 276.38985455 403.60373511 263.08017332
  162.4327843  165.69062118 396.20185975  65.16484794]
 [320.76336418 371.79863356   0.         224.00967295 338.30482051
  347.60494278 375.82247946 323.87727042 131.22285018 312.19562592
  328.52151556 347.64268222 213.03065841  99.81657892  35.31371119
  106.0277522  130.1380205  113.36486011 286.99524094 109.93242647
  210.38377841 212.4771045   92.23927869 316.52052418]
 [223.00470497 195.03546098 224.00967295   0.         154.1549913
  268.63836293 341.83143013 155.61043773 183.21912313 150.47533124
  269.55043362 310.8542596  115.65734082 277.69402    255.22176476
  171.16670953 353.63497426 110.80461646 392.94682877 144.18582537
  110.2763907   62.52127142 286.0615973  129.87298334]
 [128.95698488  40.99052514 338.30482051 154.1549913    0.
  171.65337007 258.60772541  26.9393655  239.55266916  38.533469
  188.79485466 233.67600102 132.01990205 353.79616177 361.30508218
  247.17999344 457.26666679 238.99666231 396.07589654 231.33287533
  132.64274765 128.39968333 369.26782181  24.45977522]
 [ 46.79967117 158.25359    347.60494278 268.63836293 171.65337007
    0.          87.19990955 147.20333406 216.96547069 141.19487553
   29.91662907  65.79380629 164.56262223 312.87776466 355.12376263
  241.8083445  432.48351667 293.20161764 269.78992756 245.38819106
  170.05648706 210.02256977 333.28007457 179.39779454]
 [130.87540907 244.87563615 375.82247946 341.83143013 258.60772541
   87.19990955   0.         233.67325355 246.98376832 226.79336051
   73.58232866  31.54513    229.27192437 318.71747724 375.23655717
  275.64127544 437.56470257 345.29985154 221.94976165 287.32524849
  234.95427766 280.23500519 339.77744546 265.12138721]
 [103.24547588  47.92691464 323.87727042 155.61043773  26.9393655
  147.20333406 233.67325355   0.         219.02014295  13.07735038
  162.93040522 207.99886742 113.15513917 333.38131708 345.09398444
  228.89434334 439.68886173 229.67961911 369.62101135 215.19532335
  114.6719257  119.41608438 349.56394156  33.69240284]
 [193.46845417 265.40021764 131.22285018 183.21912313 239.55266916
  216.96547069 246.98376832 219.02014295   0.         206.11979711
  197.30296231 217.80977161 107.93570772 114.37358827 138.94609933
   29.46032597 224.88919023 117.7729856  215.06074939  50.97511539
  108.24498869 137.23231454 130.86775189 222.46446644]
 [ 95.9247095   60.01434581 312.19562592 150.47533124  38.533469
  141.19487553 226.79336051  13.07735038 206.11979711   0.
  155.02235834 200.23542308 100.70811094 320.46399172 332.94797939
  216.37106672 427.2114836  219.74142008 357.54288412 203.18423489
  102.44397238 110.22886619 336.73875561  38.3280829 ]
 [ 59.84905669 180.47450399 328.52151556 269.55043362 188.79485466
   29.91662907  73.58232866 162.93040522 197.30296231 155.02235834
    0.          45.22829461 159.34493021 287.98174657 333.79649537
  223.67838152 407.96975666 282.53894285 240.01069566 230.17741128
  165.01213655 208.66410481 308.63709692 193.23037015]
 [104.77211342 223.42527774 347.64268222 310.8542596  233.67600102
   65.79380629  31.54513    207.99886742 217.80977161 200.23542308
   45.22829461   0.         197.86227603 294.94267553 348.57420281
  246.11466434 414.59969453 314.10714249 216.0545337  256.86283323
  203.54133108 249.07038386 315.98038863 238.4560348 ]
 [123.94121217 160.71728817 213.03065841 115.65734082 132.01990205
  164.56262223 229.27192437 113.15513917 107.93570772 100.70811094
  159.34493021 197.86227603   0.         221.89558236 232.46462883
  115.74975146 326.536556   132.61721102 290.49374681 103.24731389
    5.6861233   53.2120339  237.25146764 114.54315524]
 [298.58916694 379.58751695  99.81657892 277.69402    353.79616177
  312.87776466 318.71747724 333.38131708 114.37358827 320.46399172
  287.98174657 294.94267553 221.89558236   0.          75.0822454
  110.50297941 120.1005173  179.38403204 190.77919999 134.57965297
  221.77124981 244.18152676  21.06284519 336.16217372]
 [332.26188062 392.92318151  35.31371119 255.22176476 361.30508218
  355.12376263 375.23655717 345.09398444 138.94609933 332.94797939
  333.79649537 348.57420281 232.46462883  75.0822454    0.
  118.8482302   98.77439885 145.53883831 265.8187635  130.03475497
  230.50447104 238.3160107   62.45241205 340.45255425]
 [215.01858869 276.3336534  106.0277522  171.16670953 247.17999344
  241.8083445  275.64127544 228.89434334  29.46032597 216.37106672
  223.67838152 246.11466434 115.74975146 110.50297941 118.8482302
    0.         210.85416157  92.24231367 237.54118336  28.10561348
  114.60581803 133.6831016  123.37005061 228.07849024]
 [415.95990651 487.18576638 130.1380205  353.63497426 457.26666679
  432.48351667 437.56470257 439.68886173 224.88919023 427.2114836
  407.96975666 414.59969453 326.536556   120.1005173   98.77439885
  210.85416157   0.         243.33567657 280.14509903 226.37908396
  325.15380694 336.36746129  99.33378591 437.14869857]
 [255.66949265 276.38985455 113.36486011 110.80461646 238.99666231
  293.20161764 345.29985154 229.67961911 117.7729856  219.74142008
  282.53894285 314.10714249 132.61721102 179.38403204 145.53883831
   92.24231367 243.33567657   0.         329.64598002  66.8077773
  127.9471148  110.75982905 183.60313113 215.47038342]
 [285.79998843 403.60373511 286.99524094 392.94682877 396.07589654
  269.78992756 221.94976165 369.62101135 215.06074939 357.54288412
  240.01069566 216.0545337  290.49374681 190.77919999 265.8187635
  237.54118336 280.14509903 329.64598002   0.         264.48390123
  294.10986287 337.50859383 206.41847748 388.90532549]
 [214.0970522  263.08017332 109.93242647 144.18582537 231.33287533
  245.38819106 287.32524849 215.19532335  50.97511539 203.18423489
  230.17741128 256.86283323 103.24731389 134.57965297 130.03475497
   28.10561348 226.37908396  66.8077773  264.48390123   0.
  100.8650466  111.47292525 145.24601806 210.81224519]
 [129.13574726 162.4327843  210.38377841 110.2763907  132.64274765
  170.05648706 234.95427766 114.6719257  108.24498869 102.44397238
  165.01213655 203.54133108   5.6861233  221.77124981 230.50447104
  114.60581803 325.15380694 127.9471148  294.10986287 100.8650466
    0.          47.93305563 236.76546223 114.39491658]
 [165.80504317 165.69062118 212.4771045   62.52127142 128.39968333
  210.02256977 280.23500519 119.41608438 137.23231454 110.22886619
  208.66410481 249.07038386  53.2120339  244.18152676 238.3160107
  133.6831016  336.36746129 110.75982905 337.50859383 111.47292525
   47.93305563   0.         256.2806931  105.25512492]
 [318.05430967 396.20185975  92.23927869 286.0615973  369.26782181
  333.28007457 339.77744546 349.56394156 130.86775189 336.73875561
  308.63709692 315.98038863 237.25146764  21.06284519  62.45241205
  123.37005061  99.33378591 183.60313113 206.41847748 145.24601806
  236.76546223 256.2806931    0.         350.94433897]
 [134.2511749   65.16484794 316.52052418 129.87298334  24.45977522
  179.39779454 265.12138721  33.69240284 222.46446644  38.3280829
  193.23037015 238.4560348  114.54315524 336.16217372 340.45255425
  228.07849024 437.14869857 215.47038342 388.90532549 210.81224519
  114.39491658 105.25512492 350.94433897   0.        ]]",[0 1 0 2 1 3 4 3 0 0 3 1 2 0 2 0 0 0 1 1 2 3 0 0],"[ 69.06470659 275.9585673   83.61773198 189.60006494 294.06609455
 395.48802632 499.56594402 381.25766281  81.05957598  84.56075742
 401.21447978 300.0227797  202.47044811  25.11628869 182.45748834
  95.39706438  61.20142349  97.39230583 285.6320995  294.
 185.15849177 412.91416287  83.99390023  72.79486109]","[281.0345047  215.69733404 236.55508616 109.04407707 192.45882583
 161.54805116 239.67417629 260.34504596 367.40549135 102.30722336
 253.6094017  100.40904401  47.86186873 129.00577284 161.77456305
 295.23350566 109.5613341  340.41776891 165.64850624 430.
 156.77090652 192.26267248 140.63111424 133.87843957]"
