6.688419422630239586e-01,7.409156230753438654e-01,7.988129966804144999e-01,8.436436436436436370e-01,8.678603581074323392e-01
6.574147501982552377e-01,7.296680497925310815e-01,7.913632686084142165e-01,8.249648523799959499e-01,8.507955568898227794e-01
6.442477876106196266e-01,7.166999055316467526e-01,7.709519934906426952e-01,8.169198269791771994e-01,8.409819639278556247e-01
6.239694844346007629e-01,6.890901250539025469e-01,7.535858012588999566e-01,7.937360632475167765e-01,8.172951231774761016e-01
6.261410239449662907e-01,6.780990809235596384e-01,7.186940494997366979e-01,7.701290719114937122e-01,7.947448206164728912e-01
6.085156712004731183e-01,6.499095840867993301e-01,7.122718828543328495e-01,7.429588524761805424e-01,7.707071743816072962e-01
5.948911366363792697e-01,6.320666040016114096e-01,6.752528816749000518e-01,6.970666078517865349e-01,7.253438532892632074e-01
5.549068044015270651e-01,5.886618325642716254e-01,6.389548693586698525e-01,6.627965043695379643e-01,6.850874105361961508e-01
5.543735224586288091e-01,5.738012322528797116e-01,5.943968220781935541e-01,6.150312385152517658e-01,6.250797702616464058e-01
