3.209821922353721657e-01,3.268322726339560891e-01,3.174730912383060266e-01,3.188188188188187944e-01,3.229968990697208997e-01
3.232128696046221439e-01,3.137966804979253066e-01,3.242313915857605866e-01,3.194416549507933523e-01,3.243270289202441758e-01
3.234218289085546427e-01,3.144746509919176813e-01,3.215012205044751603e-01,3.210944572980585776e-01,3.249498997995992067e-01
3.280423280423280241e-01,3.206123329021129953e-01,3.184397894954081321e-01,3.217109264139468849e-01,3.172448466566113456e-01
3.189575340653525437e-01,3.226854965254427055e-01,3.176408636124276041e-01,3.281089940585946163e-01,3.176351692774128099e-01
3.217031342400946681e-01,3.166968053044002529e-01,3.178887553272866096e-01,3.135797298712176828e-01,3.174586882890280126e-01
3.281330361734957068e-01,3.267087417752114753e-01,3.236885438720300545e-01,3.260917512130568907e-01,3.095212709244055671e-01
3.206826858297776583e-01,3.114700065919578376e-01,3.192678496576777936e-01,3.192259675405743069e-01,3.158512260940983252e-01
3.400315208825846480e-01,3.195821055451379400e-01,3.188375496550282517e-01,3.151414920984931811e-01,3.063178047223995004e-01
